,Date,MBS,CMBS,TIPS,FRN,Inflation Compensation,Notes & Bonds,Bills,Agencies,Total
294,2009-03-11,68957700158.00,0.00,39377689800,,3947421160.2,412913510200,18422636700,44432000000,584103536857.90
295,2009-03-18,236488853002.00,0.00,39377689800,,3989956495.73,412913510200,18422636700,48272000000,755474689701.80
296,2009-03-25,236155992468.00,0.00,39377689800,,4032403497.71,412913510200,18422636700,50393000000,757262829168.00
297,2009-04-01,236637022952.00,0.00,39377689800,,4076110105.78,430453510200,18422636700,53616000000,778506859651.80
298,2009-04-08,236651024069.00,0.00,39377689800,,4126522716.85,446487510200,18422636700,56288000000,797226860769.10
299,2009-04-15,355636613331.00,0.00,39473181300,,4175543455.11,464032018700,18422636700,61441000000,939005450030.70
300,2009-04-22,367590329682.00,0.00,40976181300,,4537759016.49,471032018700,18422636700,64511000000,962532166382.10
301,2009-04-29,366153412813.00,0.00,40976181300,,4590350415.99,485057018700,18422636700,68158000000,978767249513.30
302,2009-05-06,365820019221.00,0.00,41253401400,,4620201987.44,496304798600,18422636700,71474000000,993274855920.80
303,2009-05-13,431545313739.00,0.00,41253401400,,4645318180.59,512769798600,18422636700,72955000000,1076946150438.70
304,2009-05-20,431480478702.00,0.00,41253401400,,4670543414.55,518924798600,18422636700,76674000000,1086755315401.60
305,2009-05-27,427551998991.00,0.00,42803401400,,4893764881.94,534021798600,18422636700,79753000000,1102552835690.70
306,2009-06-03,427633005242.00,0.00,42803401400,,4920551392.89,540021798600,18422636700,81971000000,1110851841941.70
307,2009-06-10,427416191000.00,0.00,42803401400,,4948315504.66,562515798600,18422636700,86369000000,1137527027700.00
308,2009-06-17,455963729563.00,0.00,42803401400,,4976129654.12,572465798600,18422636700,89765000000,1179420566263.30
309,2009-06-24,467225594454.00,0.00,42803401400,,5003837073.01,586962798600,18422636700,96626000000,1212040431153.80
310,2009-07-01,462444151658.00,0.00,42803401400,,5032128477.75,597211798600,18422636700,97828000000,1218709988357.70
311,2009-07-08,462453127053.00,0.00,42803401400,,5063376246.56,607210798600,18422636700,97828000000,1228717963752.80
312,2009-07-15,526418383404.00,0.00,42938634200,,5094613793.75,617574565800,18422636700,101701000000,1307055220103.70
313,2009-07-22,545465793332.00,0.00,44437634200,,5290793031.62,624574565800,18422636700,102680000000,1335580630031.60
314,2009-07-29,542887603898.00,0.00,44437634200,,5323135522.49,627574565800,18422636700,105915000000,1339237440598.30
315,2009-08-05,542885487930.00,0.00,44587935400,,5400963762.42,636919264600,18422636700,108066000000,1350881324630.30
316,2009-08-12,542885441745.00,0.00,44587935400,,5497837772.59,660465264600,18422636700,110003000000,1376364278444.90
317,2009-08-19,609531103604.00,0.00,44587935400,,5594606380.57,667481264600,18422636700,111787000000,1451809940304.00
318,2009-08-26,622863797435.00,0.00,44587935400,,5691454811.45,676176264600,18422636700,117392000000,1479442634134.50
319,2009-09-02,625253161300.00,0.00,44587935400,,5755291918.32,684075264600,18422636700,119337000000,1491675998000.30
320,2009-09-09,625277820101.00,0.00,44587935400,,5736630642.1,689025264600,18422636700,123116000000,1500429656801.40
321,2009-09-16,685055754435.00,0.00,44587935400,,5718033616.05,691074264600,18422636700,125159000000,1564299591135.40
322,2009-09-23,693594791742.00,0.00,44587935400,,5699449406.48,696923264600,18422636700,129206000000,1582734628442.10
323,2009-09-30,692365197600.00,0.00,44587935400,,5680807706.64,700468264600,18422636700,131176000000,1587020034300.00
324,2009-10-07,692290716252.00,0.00,44587935400,,5706207871.67,700468264600,18422636700,133811000000,1589580552951.70
325,2009-10-14,762989577866.00,0.00,44587935400,,5731683574.08,704717264600,18422636700,136384000000,1667101414566.20
326,2009-10-21,776868299757.00,0.00,44642678900,,5757682675.65,704662521100,18422636700,139841000000,1684437136457.00
327,2009-10-28,774066265468.00,0.00,44642678900,,5783171253.86,705712521100,18422636700,141601000000,1684445102168.40
328,2009-11-04,774393569292.00,0.00,44642678900,,5798287959.04,707648521100,18422636700,146959000000,1692066405992.10
329,2009-11-10,775573210761.00,0.00,44642678900,,5805748414.25,707648521100,18422636700,149673000000,1695960047461.50
330,2009-11-18,847042163509.00,0.00,44642678900,,5813017688.46,707648521100,18422636700,153049000000,1770805000209.00
331,2009-11-25,852124415047.00,0.00,44642678900,,5821423230.34,707648521100,18422636700,155066000000,1777904251747.50
332,2009-12-02,852171820413.00,0.00,44642678900,,5828809067.71,707648521100,18422636700,155066000000,1777951657112.80
333,2009-12-09,854313393549.00,0.00,44642678900,,5839756103.05,707648521100,18422636700,156145000000,1781172230249.20
334,2009-12-16,901230714223.00,0.00,44642678900,,5850718238.51,707648521100,18422636700,157685000000,1829629550923.50
335,2009-12-23,910432787025.00,0.00,44642678900,,5861717583.2,707648521100,18422636700,159879000000,1841025623725.00
336,2009-12-30,908256909276.00,0.00,44642678900,,5872703339.41,707648521100,18422636700,159879000000,1838849745975.50
337,2010-01-06,908736584236.00,0.00,44642678900,,5881179273.88,707648521100,18422636700,159879000000,1839329420935.60
338,2010-01-13,968589721023.00,0.00,44642678900,,5889241141.66,707648521100,18422636700,160829000000,1900132557723.40
339,2010-01-20,970901303375.00,0.00,43777163100,,5539436989.61,708871742900,18422636700,162203000000,1904175846074.60
340,2010-01-27,969727876971.00,0.00,43777163100,,5547279235.08,708871742900,18422636700,163673000000,1904472419671.00
341,2010-02-03,970327467810.00,0.00,43777163100,,5542496316.95,708871742900,18422636700,164662000000,1906061010509.70
342,2010-02-10,976864637318.00,0.00,43777163100,,5520828045.8,708871742900,18422636700,164948000000,1912884180018.20
343,2010-02-17,1025541090573.00,0.00,43777163100,,5499060563.47,708871742900,18422636700,165587000000,1962199633273.00
344,2010-02-24,1032559542928.00,0.00,43777163100,,5477352822.83,708871742900,18422636700,166533000000,1970164085627.50
345,2010-03-03,1026828259038.00,0.00,43777163100,,5481257216.55,708871742900,18422636700,167511000000,1965410801737.90
346,2010-03-10,1029171612699.00,0.00,43777163100,,5519260962.01,708871742900,18422636700,169011000000,1969254155398.50
347,2010-03-17,1066439612058.00,0.00,43777163100,,5557184869.8,708871742900,18422636700,167488000000,2004999154758.40
348,2010-03-24,1073800026611.00,0.00,43777163100,,5595320231.97,708871742900,18422636700,167488000000,2012359569311.30
349,2010-03-31,1068697160746.00,0.00,43777163100,,5633224468.92,708871742900,18422636700,168988000000,2008756703446.30
350,2010-04-07,1068736350132.00,0.00,43777163100,,5636079670.98,708871742900,18422636700,168988000000,2008795892831.90
351,2010-04-14,1101873785633.00,0.00,43777163100,,5638964662.56,708871742900,18422636700,168903000000,2041848328333.30
352,2010-04-21,1101929320232.00,0.00,40890794800,,5143175544.58,712257836100,18422636700,168903000000,2042403587831.80
353,2010-04-28,1096416383052.00,0.00,40890794800,,5145874816.23,712257836100,18422636700,168903000000,2036890650651.70
354,2010-05-05,1097415367095.00,0.00,41125445700,,5177291928.27,712023185200,18422636700,168112000000,2037098634694.70
355,2010-05-12,1098354872711.00,0.00,41125445700,,5220238857.99,712023185200,18422636700,168112000000,2038038140310.60
356,2010-05-19,1119484977338.00,0.00,41125445700,,5263135908.91,712023185200,18422636700,167577000000,2058633244938.00
357,2010-05-26,1112909566587.00,0.00,41125445700,,5305998626.3,712023185200,18422636700,167377000000,2051857834187.20
358,2010-06-02,1113614109452.00,0.00,41125445700,,5342056722.66,712023185200,18422636700,166715000000,2051900377051.90
359,2010-06-09,1113675070310.00,0.00,41125445700,,5360877019.64,712023185200,18422636700,166715000000,2051961337909.60
360,2010-06-16,1127597035686.00,0.00,41125445700,,5379724809.14,712023185200,18422636700,166206000000,2065374303285.60
361,2010-06-23,1128660631454.00,0.00,41125445700,,5398524133.58,712023185200,18422636700,165614000000,2065845899054.10
362,2010-06-30,1118126898666.00,0.00,41125445700,,5417400874.43,712023185200,18422636700,164762000000,2054460166266.20
363,2010-07-07,1118290404931.00,0.00,41125445700,,5425532591.25,712023185200,18422636700,164762000000,2054623672531.20
364,2010-07-14,1128560156668.00,0.00,41125445700,,5433706786.14,712023185200,18422636700,162111000000,2062242424267.60
365,2010-07-21,1124590066972.00,0.00,41128853100,,5441856668.66,712019777800,18422636700,159381000000,2055542334572.10
366,2010-07-28,1117474004455.00,0.00,41128853100,,5449937645.24,712019777800,18422636700,159381000000,2048426272054.80
367,2010-08-04,1117734073797.00,0.00,41128853100,,5447595879.73,712019777800,18422636700,159381000000,2048686341396.50
368,2010-08-11,1119458683554.00,0.00,41128853100,,5437322497.15,712019777800,18422636700,159381000000,2050410951154.40
369,2010-08-18,1113017258306.00,0.00,41128853100,,5427084051.48,714570777800,18422636700,157211000000,2044350525906.10
370,2010-08-25,1103167118833.00,0.00,41128853100,,5416750004.38,719529777800,18422636700,156502000000,2038750386433.30
371,2010-09-01,1103167998061.00,0.00,41660241300,,5427143149.23,720773389600,18422636700,156502000000,2040526265660.80
372,2010-09-08,1103167993284.00,0.00,41660241300,,5429500866.18,724381389600,18422636700,156502000000,2044134260883.90
373,2010-09-15,1092233573468.00,0.00,41768423100,,5431699010.35,729023207800,18422636700,154519000000,2035966841067.90
374,2010-09-22,1091872884598.00,0.00,41768423100,,5434035454.2,739482207800,18422636700,154105000000,2045651152197.80
375,2010-09-29,1078539139889.00,0.00,42318423100,,5485748055.22,745442207800,18422636700,154105000000,2038827407489.00
376,2010-10-06,1078539139889.00,0.00,42318423100,,5498863641.93,752832207800,18422636700,154105000000,2046217407489.00
377,2010-10-13,1078539139889.00,0.00,42318423100,,5513741995.46,754901207800,18422636700,152182000000,2046363407489.00
378,2010-10-20,1065751074920.00,0.00,42318423100,,5528685038.64,765851207800,18422636700,150743000000,2043086342519.70
379,2010-10-27,1051037419028.00,0.00,42978423100,,5605700073.54,770841207800,18422636700,149681000000,2032960686628.40
380,2010-11-03,1051037419028.00,0.00,42978423100,,5617119930.61,774990207800,18422636700,149681000000,2037109686628.40
381,2010-11-10,1051037419028.00,0.00,42978423100,,5624678866.02,786015207800,18422636700,149681000000,2048134686628.40
382,2010-11-17,1038278169674.00,0.00,43246567200,,5630757314.55,806318063700,18422636700,148994000000,2055259437274.30
383,2010-11-24,1037803155768.00,0.00,44875567200,,5812409696.68,832126063700,18422636700,148178000000,2081405423368.20
384,2010-12-01,1022653082138.00,0.00,44875567200,,5820354680.67,848332063700,18422636700,148178000000,2082461349738.30
385,2010-12-08,1022653082138.00,0.00,44875567200,,5834710928.73,880479063700,18422636700,148178000000,2114608349738.30
386,2010-12-15,1008845068087.00,0.00,46505567200,,6046493669.89,896578063700,18422636700,147884000000,2118235335686.60
387,2010-12-22,1008400397703.00,0.00,48124567200,,6162292509.84,934527063700,18422636700,147460000000,2156934665300.60
388,2010-12-29,992141090836.00,0.00,48124567200,,6177536709.27,943377063700,18422636700,147460000000,2149525358436.20
389,2011-01-05,992141090836.00,0.00,49742567200,,6265497105.94,956554063700,18422636700,147460000000,2164320358436.20
390,2011-01-12,992141090836.00,0.00,49742567200,,6270788713.31,987625063700,18422636700,146331000000,2194262358436.20
391,2011-01-19,980156767766.00,0.00,50371567200,,6043928665.57,1004739446200,18422636700,145885000000,2199575417865.60
392,2011-01-26,965077202094.00,0.00,50371567200,,6049158346.79,1039604446200,18422636700,144624000000,2218099852194.40
393,2011-02-02,965077202098.00,0.00,52365614600,,6161948988.59,1061215398800,18422636700,144624000000,2241704852197.90
394,2011-02-09,965077202098.00,0.00,52365614600,,6187108802.5,1090111398800,18422636700,144624000000,2270600852197.90
395,2011-02-16,958443790953.00,0.00,53862614600,,6370728249.52,1111685398800,18422636700,144365000000,2286779441053.30
396,2011-02-23,958201341773.00,0.00,53862614600,,6396564193.44,1134743398800,18422636700,144119000000,2309348991873.00
397,2011-03-02,948932119538.00,0.00,54357006600,,6434059820.31,1157044006800,18422636700,143249000000,2322004769638.10
398,2011-03-09,948932119538.00,0.00,55857006600,,6549364367.78,1185240006800,18422636700,143249000000,2351700769638.10
399,2011-03-16,944103291347.00,0.00,55857006600,,6616387471.84,1199490006800,18422636700,139994000000,2357866941447.00
400,2011-03-23,943847594781.00,0.00,57425006600,,6701904155.06,1222689006800,18422636700,132495000000,2374879244880.90
401,2011-03-30,937155054816.00,0.00,58993006600,,6804870093.15,1249224006800,18422636700,132495000000,2396289704916.10
402,2011-04-06,937155054816.00,0.00,59486305000,,6883597167.56,1273414708400,18422636700,132495000000,2420973704916.10
403,2011-04-13,937155054816.00,0.00,59486305000,,6959909206.81,1289825708400,18422636700,130888000000,2435777704916.10
404,2011-04-20,933222373496.00,0.00,56564803000,,6705607187.07,1320800593900,18422636700,128460000000,2457470407096.10
405,2011-04-27,927021468229.00,0.00,58064803000,,6939544770.95,1330039593900,18422636700,126186000000,2459734501829.10
406,2011-05-04,927021468231.00,0.00,58064803000,,7053271297.26,1358314593900,18422636700,125118000000,2486941501829.10
407,2011-05-11,927021468231.00,0.00,59563803000,,7381098955.9,1380841593900,18422636700,125118000000,2510967501830.60
408,2011-05-18,923579471531.00,0.00,61003803000,,7741651125.16,1407997593900,18422636700,120758000000,2531761505130.90
409,2011-05-25,917855523604.00,0.00,61003803000,,7892061243.39,1432008593900,18422636700,119093000000,2548383557204.40
410,2011-06-01,917855523604.00,0.00,61929658500,,8056156245.59,1443827738400,18422636700,119093000000,2561128557204.20
411,2011-06-08,917855523604.00,0.00,63369658500,,8333530175.6,1464533738400,18422636700,119093000000,2583274557204.20
412,2011-06-15,914506359734.00,0.00,63369658500,,8440945032.46,1485705738400,18422636700,118365000000,2600369393334.30
413,2011-06-22,914325643241.00,0.00,65295658500,,8872894731.57,1509371738400,18422636700,118365000000,2625780676840.60
414,2011-06-29,908853407575.00,0.00,65295658500,,8983804093.57,1524357738400,18422636700,116704000000,2633633441174.70
415,2011-07-06,908853407575.00,0.00,65521019700,,9073584558.68,1531497377200,18422636700,115070000000,2639364441174.70
416,2011-07-13,908853407575.00,0.00,65521019700,,9152780121.44,1537317377200,18422636700,115070000000,2645184441174.70
417,2011-07-20,904182476904.00,0.00,65521019700,,9231925979.26,1540917377200,18422636700,114036000000,2643079510504.30
418,2011-07-27,897284651490.00,0.00,65521019700,,9311026739.21,1544906377200,18422636700,112435000000,2638569685089.80
419,2011-08-03,897284651489.00,0.00,65521019700,,9348536735.61,1547626377200,18422636700,112435000000,2641289685088.90
420,2011-08-10,897284651489.00,0.00,65948019700,,9428614054.53,1550943377200,18422636700,112435000000,2645033685088.90
421,2011-08-17,892569039877.00,0.00,65948019700,,9410379499.62,1553852377200,18422636700,110660000000,2641452073476.90
422,2011-08-24,892349749410.00,0.00,65948019700,,9392119429.26,1554672377200,18422636700,109776000000,2641168783010.40
423,2011-08-31,884945035708.00,0.00,66754044300,,9481327495.5,1557455352600,18422636700,109776000000,2637353069307.90
424,2011-09-07,884945035708.00,0.00,66754044300,,9497028089.79,1560925352600,18422636700,109776000000,2640823069307.90
425,2011-09-14,884945035708.00,0.00,66754044300,,9512942739.13,1564270352600,18422636700,109776000000,2644168069307.90
426,2011-09-21,879240079867.00,0.00,66754044300,,9528629574.88,1568399352600,18422636700,108268000000,2641084113467.40
427,2011-09-28,870883439854.00,0.00,67254044300,,9648646140.95,1569329352600,18422636700,108268000000,2634157473454.20
428,2011-10-05,870883439854.00,0.00,67596509800,,9688271034.59,1576076887100,18422636700,108268000000,2641247473454.20
429,2011-10-12,870883439854.00,0.00,68965509800,,9949305252.21,1571428887100,18422636700,108268000000,2637968473454.20
430,2011-10-19,862075204823.00,0.00,67595509800,,9698438145.48,1574539887100,18422636700,107668000000,2630301238423.00
431,2011-10-26,849260966739.00,0.00,67595509800,,9746541625.65,1582246887100,18422636700,107668000000,2625194000339.00
432,2011-11-02,849260966786.00,0.00,67861658700,,9797960027.98,1558112738200,18422636700,107668000000,2601326000385.80
433,2011-11-09,849260966786.00,0.00,69251658700,,9991925773.13,1570444738200,18422636700,107668000000,2615048000385.80
434,2011-11-16,841982716222.00,0.00,67921658700,,9774018245.21,1579717738200,18422636700,107497000000,2615541749821.60
435,2011-11-23,841600238090.00,0.00,67921658700,,9801526516.91,1568645738200,18422636700,105909000000,2602499271689.90
436,2011-11-30,827051592860.00,0.00,68420060400,,9832430591.66,1575363336500,18422636700,105909000000,2595166626459.60
437,2011-12-07,827051592858.00,0.00,68420060400,,9796061103.3,1578395336500,18422636700,105909000000,2598198626458.20
438,2011-12-14,858078178107.00,0.00,68468060400,,9689820577.72,1576894336500,18422636700,105909000000,2627772211706.80
439,2011-12-21,851725636948.00,0.00,68468060400,,9653456030.76,1587705336461,18422636700,104696000000,2631017670509.10
440,2011-12-28,837295492705.00,0.00,68468060400,,9617074184.23,1575584336461,18422636700,103994000000,2603764526266.30
441,2012-01-04,837739492150.00,0.00,68468060400,,9592858637.19,1566954336500,18422636700,103994000000,2595578525749.80
442,2012-01-11,840274364071.00,0.00,68508060400,,9505237296.64,1554407336461,18422636700,102401000000,2584013397632.40
443,2012-01-18,847434055523.00,0.00,68418060400,,9465639751.95,1555200055861,18422636700,101498000000,2590972808484.40
444,2012-01-25,835623756114.00,0.00,68418060400,,9450827450.69,1565237055900,18422636700,101498000000,2589199509114.00
445,2012-02-01,836012361913.00,0.00,68700326500,,9431296485.92,1565904789800,18422636700,101498000000,2590538114913.00
446,2012-02-08,836030381551.00,0.00,67370326500,,9092882722.96,1565805789800,18422636700,101498000000,2589127134550.80
447,2012-02-15,847806365295.00,0.00,68760326500,,9158937746.93,1570728789800,18422636700,101498000000,2607216118295.40
448,2012-02-22,853044561475.00,0.00,68760326500,,9112454055.16,1560285789800,18422636700,100817000000,2601330314475.10
449,2012-02-29,840794977251.00,0.00,68888078400,,9065975481.46,1565224037900,18422636700,100817000000,2594146730250.90
450,2012-03-07,840795977000.00,0.00,67558078400,,8869313506.74,1564429037900,18422636700,99803000000,2591008730000.00
451,2012-03-14,853884956977.00,0.00,67558078400,,8945162454.16,1564842037900,18422636700,99803000000,2604510709977.00
452,2012-03-21,851260349207.00,0.00,68667078400,,9080737549.13,1567314037900,18422636700,98992000000,2604656102207.00
453,2012-03-28,836786125976.00,0.00,68667078400,,9157576991.87,1568664037900,18422636700,96478000000,2589017878975.60
454,2012-04-04,836793126157.77,0.00,70014078400,,9447260523.73,1571487037900,18422636700,96478000000,2593194879157.77
455,2012-04-11,836793125911.00,0.00,68754078400,,9206420788.58,1584710037900,18422636700,96478000000,2605157878911.10
456,2012-04-18,855361047588.00,0.00,67235973400,,9104372511.41,1577378252800,18422636700,95200000000,2613597910488.00
457,2012-04-25,847796305945.00,0.00,67235973400,,9182522516.26,1572925252800,18422636700,94571000000,2600951168845.10
458,2012-05-02,847820303003.00,0.00,67665851300,,9277127013.87,1572264374900,18422636700,94571000000,2600744165903.10
459,2012-05-09,847826302745.00,0.00,66325851300,,9167777815.95,1572022374900,18422636700,94571000000,2599168165644.80
460,2012-05-16,858228906377.00,0.00,67653851300,,9391615886.47,1561325374900,18422636700,94166000000,2599796769276.60
461,2012-05-23,864985369219.00,0.00,67653851300,,9523349201.35,1561224374900,18422636700,93252000000,2605538232118.80
462,2012-05-30,851749604926.00,0.00,67653851300,,9654946746.42,1560943374900,18422636700,93252000000,2592021467825.80
463,2012-06-06,851758604859.00,0.00,67654025500,,9720472557.06,1568495200700,18422636700,93252000000,2599582467759.20
464,2012-06-13,867934494354.00,0.00,66570025500,,9547280498.87,1565618200700,18422636700,93252000000,2611797357253.70
465,2012-06-20,868038197560.00,0.00,67915025500,,9780415501.27,1567459200700,18422636700,91484000000,2613319060460.30
466,2012-06-27,854979258402.00,0.00,67915025500,,9835143884.24,1570357200700,18422636700,91484000000,2603158121301.90
467,2012-07-03,855030206392.00,0.00,67915025500,,9846871931.16,1570190200700,18422636700,91484000000,2603042069292.30
468,2012-07-11,855054201475.00,0.00,69237025500,,9977623838.21,1568781200700,14641090700,91484000000,2599197518375.00
469,2012-07-18,863015156136.00,0.00,69085631500,,9914450848.9,1561337556700,8356019000,91029000000,2592823363336.20
470,2012-07-25,853362386959.00,0.00,69085631500,,9893555842.92,1566514556700,5937991000,91029000000,2585929566158.80
471,2012-08-01,853478386789.00,0.00,69085631500,,9871821355.53,1570336270200,0,91029000000,2583929288489.40
472,2012-08-08,853493387001.00,0.00,69085631500,,9845662396.34,1573484270200,0,91029000000,2587092288701.40
473,2012-08-15,854154758088.00,0.00,70434631500,,10018131786.84,1565907050200,0,89101000000,2579597439788.00
474,2012-08-22,859310286133.00,0.00,70434631500,,9991436652.26,1556726050200,0,87210000000,2573680967832.90
475,2012-08-29,843596548001.00,0.00,70434631500,,9964796810.24,1559014050200,0,87210000000,2560255229700.70
476,2012-09-05,843709540075.00,0.00,70434631500,,9935267396.38,1568491796600,0,87210000000,2569845968175.20
477,2012-09-12,843729538289.00,0.00,71783631500,,10027386391.53,1569039796600,0,87210000000,2571762966389.30
478,2012-09-19,850141807935.00,0.00,71783631500,,9996279430.09,1564318453700,0,87098000000,2573341893134.70
479,2012-09-26,834978644214.00,0.00,71783631500,,9965121011.57,1566654453700,0,83405000000,2556821729413.80
480,2012-10-03,834991580608.00,0.00,71783631500,,9991283800.08,1571169070000,0,83405000000,2561349282108.20
481,2012-10-10,835004533554.00,0.00,71783631500,,10094090274.72,1571859070000,0,82746000000,2561393235054.00
482,2012-10-17,862304433876.00,0.00,73033631500,,10354163302.35,1575696069800,0,82746000000,2593780135176.50
483,2012-10-24,868069036040.00,0.00,71943631500,,10268678493.89,1564312069800,0,82746000000,2587070737340.30
484,2012-10-31,852038538169.00,0.00,71943631500,,10371472113.71,1563018724200,0,81902000000,2568902893869.10
485,2012-11-07,852062537980.00,0.00,71943631500,,10457216170.41,1568887724200,0,81902000000,2574795893680.00
486,2012-11-14,889020319995.00,0.00,73343631500,,10675580613.86,1572813724200,0,81902000000,2617079675695.00
487,2012-11-21,900582878975.00,0.00,73343631500,,10775369688.66,1566369541800,0,79283000000,2619579052274.70
488,2012-11-28,883538793586.00,0.00,73343631500,,10850173311.21,1562451541800,0,79283000000,2598616966885.70
489,2012-12-05,883645790551.00,0.00,73343631500,,10869818856.34,1569379185000,0,79283000000,2605651607051.40
490,2012-12-12,928801445033.00,0.00,74739631500,,10953060113.82,1575114185000,0,79283000000,2657938261533.10
491,2012-12-19,933391148401.00,0.00,74739631500,,10945377847.92,1573166049800,0,79283000000,2660579829700.60
492,2012-12-26,926558157820.00,0.00,74739631500,,10937939564.49,1571252049800,0,76783000000,2649332839120.30
493,2013-01-02,926691158750.00,0.00,74739631500,,10906296160.42,1580472249400,0,76783000000,2658686039650.00
494,2013-01-16,947607862329.00,0.00,74739631500,,10723013886.71,1603423156400,0,75111000000,2700881650229.20
495,2013-01-30,965783875515.00,0.00,76129631500,,10648767837.83,1623279156400,0,75111000000,2740303663415.50
496,2013-02-13,1009665924802.00,0.00,77498631500,,10580852512.45,1640397744600,0,74613000000,2802175300901.60
497,2013-03-06,1015942840267.00,0.00,77498631500,,10503807670.19,1673761035200,0,73588000000,2840790506967.20
498,2013-03-13,1060868784412.00,0.00,78878631500,,10742043889.35,1680366035200,0,73588000000,2893701451112.30
499,2013-05-29,1164933852827.00,0.00,81645973800,,12624124177.03,1789288418700,0,70890000000,3106758245326.50
500,2013-06-05,1164990791886.00,0.00,81645973800,,12623616729.19,1803740033200,0,70890000000,3121266798885.90
501,2013-06-12,1165007791383.00,0.00,83025973800,,12635656271.9,1810417033200,0,70890000000,3129340798382.80
502,2013-06-19,1208980627329.00,0.00,83025973800,,12612432951.83,1823067261700,0,70658000000,3185731862829.30
503,2013-06-26,1208115649215.00,0.00,83025973800,,12589343228.75,1832800261700,0,70658000000,3194599884715.00
504,2013-07-03,1208135647839.00,0.00,83025973800,,12592328475.98,1847054135300,0,69180000000,3207395756938.60
505,2013-07-10,1208151647478.00,0.00,83025973800,,12630936756.59,1856872135300,0,69180000000,3217229756577.70
506,2013-07-17,1234537182455.00,0.00,84405973800,,12860146897.5,1864405196900,0,66521000000,3249869353155.40
507,2013-07-24,1260928065891.00,0.00,84405973800,,12899252718.64,1872698196900,0,66521000000,3284553236591.10
508,2013-07-31,1246964091085.00,0.00,84405973800,,12938259677.73,1885062623400,0,66521000000,3282953688284.90
509,2013-08-07,1246964086318.00,0.00,84405973800,,12991150863.03,1895977623400,0,66521000000,3293868683518.00
510,2013-08-14,1299830964028.00,0.00,85818973800,,13073872705.13,1902200623400,0,65713000000,3353563561228.30
511,2013-08-21,1303188526489.00,0.00,85818973800,,13127586507.59,1913222379900,0,65713000000,3367942880189.20
512,2013-08-28,1291341091221.00,0.00,85818973800,,13181218279.69,1924609379900,0,65713000000,3367482444921.10
513,2013-09-04,1291395090332.00,0.00,85818973800,,13209309116.54,1934262118500,0,65713000000,3377189182632.40
514,2013-09-11,1291478090530.00,0.00,87208973800,,13311694901.44,1940567118500,0,64216000000,3383470182830.30
515,2013-09-18,1339771052363.00,0.00,87208973800,,13320776636.06,1951525118400,0,63652000000,3442157144562.60
516,2013-10-02,1342133138386.00,0.00,87208973800,,13344634006.09,1976373607100,0,60652000000,3466367719286.40
517,2013-10-09,1342159138397.00,0.00,87208973800,,13371725044.91,1986160607100,0,60652000000,3476180719297.20
518,2013-10-16,1387748244562.00,0.00,88588973800,,13521795947.91,1992923394900,0,60165000000,3529425613262.40
519,2013-10-23,1400670873317.00,0.00,88588973800,,13549396047.07,2004336394900,0,59080000000,3552676242017.30
520,2013-10-30,1393687285425.00,0.00,88588973800,,13577082205.94,2015584394900,0,59080000000,3556940654124.80
521,2013-11-06,1393694285164.00,0.00,88588973800,,13604921975.4,2023358289300,0,59080000000,3564721548263.70
522,2013-11-13,1434553167040.00,0.00,88588973800,,13632530873.01,2034815289300,0,59080000000,3617037430140.10
523,2013-11-20,1433885697501.00,0.00,89978973800,,13712821572.8,2047265353900,0,58372000000,3629502025200.50
524,2013-11-27,1439854136445.00,0.00,89978973800,,13744890657.95,2059942353900,0,58372000000,3648147464144.60
525,2013-12-04,1439864136333.00,0.00,89978973800,,13718537012.87,2066090286400,0,58372000000,3654305396533.10
526,2013-12-11,1482966222693.00,0.00,91378973800,,13700189513.03,2080640286400,0,57221000000,3712206482892.80
527,2013-12-18,1485406510551.00,0.00,91378973800,,13639072438.19,2092273831800,0,57221000000,3726280316150.60
528,2013-12-24,1496943056723.00,0.00,91378973800,,13577973395.52,2103871831800,0,57221000000,3749414862323.40
529,2013-12-31,1490161804128.00,0.00,91378973800,,13525446149.79,2103870912500,0,57221000000,3742632690427.80
530,2014-01-08,1490166691359.00,0.00,91378973800,,13470211639.35,2108074912500,0,55657000000,3745277577659.50
531,2014-01-15,1525204428524.00,0.00,92614973800,,13444195498.65,2114893636100,0,54911000000,3787624038424.30
532,2014-01-22,1539466973054.00,0.00,92614973800,,13395198195.21,2125419636100,0,54911000000,3812412582953.60
533,2014-01-29,1532223677563.00,0.00,92614973800,,13346261702.12,2137214636100,0,54911000000,3816964287463.10
534,2014-02-05,1532230677563.00,0.00,92614973800,,13330594337.24,2147027669700,0,51411000000,3823284321062.90
535,2014-02-12,1532241677264.00,0.00,93582973800,,13346731358.97,2154169669700,0,51411000000,3831405320763.90
536,2014-02-19,1568685535863.00,0.00,93582973800,,13344280716.65,2160945023000,0,51411000000,3874624532663.20
537,2014-02-26,1570066504656.00,0.00,93582973800,,13341922087.47,2171331023000,0,51411000000,3886391501455.60
